,adjust_date,adpage_id,campaign_id,clicks,cost,cpc,feed,id,id_linkpair,impression,report_date,revenue,rpc,rpi,trigger_words,utime,weight_new,weight_new5,weight_old,return,return_ratio,weight_alloc
24,0000-00-00,1509598,351115035,10.0,7.47158,0.324852,s4answers,5818577.0,432998,23.0,2018-10-19,10.062,1.0062,0.437478,assisted living housing,2018-11-06 17:19:14,-1.0,,1.0,2.590419999999999,0.34670310697335754,0.9115811376796394
25,0000-00-00,1509597,351115035,22.0,28.2621,0.324852,s4answers,5813554.0,432998,87.0,2018-10-19,15.5446,0.706574,0.178674,independent living senior care,2018-11-06 17:19:14,-1.0,,5.0,-12.7175,-0.4499842545316873,0.07841886232819682
26,0000-00-00,1509596,351115035,5.0,5.52248,0.324852,s4answers,5809284.0,432998,17.0,2018-10-19,1.66199,0.332398,0.0977641,assisted senior living,2018-11-06 17:19:14,-1.0,,1.0,-3.8604899999999995,-0.6990500644637916,0.009999999992163604
27,0000-00-00,1509596,351115035,13.0,10.6925,0.356415,s4answers,5841027.0,432998,30.0,2018-10-20,7.58091,0.583147,0.252697,assisted senior living,2018-11-06 17:19:18,-1.0,,1.0,-3.1115900000000005,-0.29100678045358896,0.009999999999999941
28,0000-00-00,1509597,351115035,39.0,41.3442,0.356415,s4answers,5844787.0,432998,116.0,2018-10-20,41.0213,1.05183,0.353632,independent living senior care,2018-11-06 17:19:18,-1.0,,5.0,-0.3229000000000042,-0.007810043488566816,0.010000000000000241
29,0000-00-00,1509598,351115035,9.0,8.19755,0.356415,s4answers,5849186.0,432998,23.0,2018-10-20,9.73205,1.08134,0.423133,assisted living housing,2018-11-06 17:19:18,-1.0,,1.0,1.5344999999999995,0.187190075083409,0.9799999999999996
30,0000-00-00,1509598,351115035,12.0,11.6904,0.334011,s4answers,5881290.0,432998,35.0,2018-10-21,12.2667,1.02223,0.350478,assisted living housing,2018-11-06 17:19:23,-1.0,,1.0,0.5762999999999998,0.04929685896119892,0.98
31,0000-00-00,1509597,351115035,61.0,49.7676,0.334011,s4answers,5877019.0,432998,149.0,2018-10-21,58.0375,0.951434,0.389513,independent living senior care,2018-11-06 17:19:23,-1.0,,5.0,8.2699,0.16617035983250145,0.009999999999999442
32,0000-00-00,1509596,351115035,10.0,10.6884,0.334011,s4answers,5873388.0,432998,32.0,2018-10-21,12.8876,1.28876,0.402739,assisted senior living,2018-11-06 17:19:23,-1.0,,1.0,2.199200000000001,0.20575577261330052,0.010000000000000538
33,0000-00-00,1509596,351115035,16.0,13.9841,0.341076,s4answers,5907397.0,432998,41.0,2018-10-22,19.1196,1.19497,0.466331,assisted senior living,2018-11-06 17:19:29,-1.0,,1.0,5.135499999999999,0.3672385065896267,0.025214892663222174
34,0000-00-00,1509597,351115035,84.0,72.3081,0.341076,s4answers,5911625.0,432998,212.0,2018-10-22,87.3137,1.03945,0.411857,independent living senior care,2018-11-06 17:19:29,-1.0,,5.0,15.005600000000001,0.20752308524217897,0.020216356902776005
35,0000-00-00,1509598,351115035,17.0,17.7359,0.341076,s4answers,5916483.0,432998,52.0,2018-10-22,14.2881,0.840475,0.274771,assisted living housing,2018-11-06 17:19:29,-1.0,,1.0,-3.447800000000001,-0.1943966756691231,0.9545687504340019
36,0000-00-00,1509596,351115035,14.0,11.1971,0.339305,s4answers,5940288.0,432998,33.0,2018-10-23,7.07295,0.505211,0.214332,assisted senior living,2018-11-06 17:19:34,-1.0,,1.0,-4.124150000000001,-0.3683230479320539,0.009999999999811687
37,0000-00-00,1509597,351115035,98.0,72.272,0.339305,s4answers,5944501.0,432998,213.0,2018-10-23,107.943,1.10146,0.506775,independent living senior care,2018-11-06 17:19:34,-1.0,,5.0,35.67099999999999,0.49356597299092303,0.9457977300901101
38,0000-00-00,1509598,351115035,19.0,15.9473,0.339305,s4answers,5949466.0,432998,47.0,2018-10-23,11.5449,0.607626,0.245636,assisted living housing,2018-11-06 17:19:34,-1.0,,1.0,-4.4024,-0.2760592702212914,0.04420226991007818
39,0000-00-00,1509598,351115035,10.0,8.43226,0.351344,s4answers,5983190.0,432998,24.0,2018-10-24,7.92304,0.792304,0.330126,assisted living housing,2018-11-06 17:19:39,-1.0,,1.0,-0.5092199999999991,-0.06038950411870592,0.03184285765868303
40,0000-00-00,1509597,351115035,73.0,56.5664,0.351344,s4answers,5978044.0,432998,161.0,2018-10-24,59.0363,0.808717,0.366685,independent living senior care,2018-11-06 17:19:39,-1.0,,5.0,2.4698999999999955,0.04366372970526665,0.939380013795618
41,0000-00-00,1509596,351115035,1.0,1.05403,0.351344,s4answers,5973587.0,432998,3.0,2018-10-24,0.855397,0.855397,0.285132,assisted senior living,2018-11-06 17:19:39,-1.0,,1.0,-0.19863300000000006,-0.18845099285599087,0.02877712854569906
42,0000-00-00,1528695,351115035,10.0,9.83763,0.351344,s4answers,5973586.0,432998,28.0,2018-10-24,9.73382,0.973382,0.347636,assisted senior living,2018-11-01 19:04:15,-1.0,,1.0,-0.10381000000000107,-0.010552338317257414,
43,0000-00-00,1528695,351115035,8.0,4.21065,0.350887,s4answers,6005757.0,432998,12.0,2018-10-25,7.94044,0.992555,0.661703,assisted senior living,2018-11-06 17:19:44,-1.0,,1.0,3.7297899999999995,0.8857991046513007,
44,0000-00-00,1509597,351115035,51.0,40.7029,0.350887,s4answers,6009887.0,432998,116.0,2018-10-25,48.7393,0.955673,0.420166,independent living senior care,2018-11-06 17:19:44,-1.0,,5.0,8.0364,0.19744047721415428,0.9595043729074559
45,0000-00-00,1509598,351115035,9.0,8.0704,0.350887,s4answers,6014591.0,432998,23.0,2018-10-25,4.9554,0.5506,0.215452,assisted living housing,2018-11-06 17:19:44,-1.0,,1.0,-3.1149999999999993,-0.38597839016653446,0.013346254751343788
46,0000-00-00,1509598,351115035,28.0,23.2943,0.358373,s4answers,6047150.0,432998,65.0,2018-10-26,18.8836,0.674415,0.290517,assisted living housing,2018-11-06 17:19:49,-1.0,,1.0,-4.4106999999999985,-0.18934675006332016,0.00999999999999992
47,0000-00-00,1509597,351115035,107.0,95.6857,0.358373,s4answers,6042543.0,432998,267.0,2018-10-26,112.862,1.05479,0.422706,independent living senior care,2018-11-06 17:19:49,-1.0,,5.0,17.176299999999998,0.17950749171506294,0.9900000000000001
48,0000-00-00,1528695,351115035,27.0,20.0689,0.358373,s4answers,6038435.0,432998,56.0,2018-10-26,21.0781,0.780672,0.376396,assisted senior living,2018-11-06 17:19:49,-1.0,,1.0,1.0091999999999999,0.05028676210454982,
49,0000-00-00,1528695,351115035,23.0,22.3211,0.372018,s4answers,6070353.0,432998,60.0,2018-10-27,20.2404,0.88002,0.337341,assisted senior living,2018-11-06 17:19:53,-1.0,,1.0,-2.0807,-0.09321673215029726,0.8830000000031532
50,0000-00-00,1509597,351115035,113.0,108.257,0.372018,s4answers,6074016.0,432998,291.0,2018-10-27,120.48,1.06619,0.414019,independent living senior care,2018-11-06 17:19:53,-1.0,,5.0,12.222999999999999,0.11290724849201436,0.09399130150385648
51,0000-00-00,1509598,351115035,24.0,20.461,0.372018,s4answers,6078198.0,432998,55.0,2018-10-27,24.193,1.00804,0.439872,assisted living housing,2018-11-06 17:19:53,-1.0,,1.0,3.732000000000003,0.18239577733248635,0.02300869849299044
52,0000-00-00,1528695,351115035,34.0,32.196,0.370069,s4answers,6102331.0,432998,87.0,2018-10-28,33.5256,0.986048,0.385352,assisted senior living,2018-11-06 17:19:57,-1.0,,1.0,1.3295999999999992,0.041297055534849025,0.8838820092082681
53,0000-00-00,1509597,351115035,210.0,179.483,0.370069,s4answers,6105749.0,432998,485.0,2018-10-28,267.382,1.27325,0.551304,independent living senior care,2018-11-06 17:19:57,-1.0,,5.0,87.899,0.4897344038154031,0.09159227489615343
54,0000-00-00,1509598,351115035,41.0,38.8572,0.370069,s4answers,6109624.0,432998,105.0,2018-10-28,24.6649,0.601583,0.234904,assisted living housing,2018-11-06 17:19:57,-1.0,,1.0,-14.1923,-0.3652424775845918,0.02452571589557856
55,0000-00-00,1509598,351115035,54.0,47.732,0.372906,s4answers,6145067.0,432998,128.0,2018-10-29,27.5674,0.510507,0.21537,assisted living housing,2018-11-06 17:20:02,-1.0,,1.0,-20.1646,-0.4224545378362524,0.03444486788004801
56,0000-00-00,1509597,351115035,287.0,225.608,0.372906,s4answers,6140626.0,432998,605.0,2018-10-29,340.908,1.18783,0.563484,independent living senior care,2018-11-06 17:20:02,-1.0,,5.0,115.30000000000001,0.5110634374667565,0.8981220645202811
57,0000-00-00,1528695,351115035,54.0,51.834,0.372906,s4answers,6136598.0,432998,139.0,2018-10-29,53.5006,0.990752,0.384897,assisted senior living,2018-11-06 17:20:02,-1.0,,1.0,1.6665999999999954,0.03215264112358675,0.0674330675996708
58,0000-00-00,1528695,351115035,46.0,44.1619,0.384016,s4answers,6169719.0,432998,115.0,2018-10-30,43.1592,0.938243,0.375297,assisted senior living,2018-11-06 17:20:06,-1.0,,1.0,-1.0027000000000044,-0.022705091945772356,0.009999999229023056
59,0000-00-00,1509597,351115035,240.0,200.073,0.384016,s4answers,6173748.0,432998,521.0,2018-10-30,271.674,1.13197,0.521447,independent living senior care,2018-11-06 17:20:06,-1.0,,5.0,71.60099999999997,0.35787437585281356,0.9411605920370846
60,0000-00-00,1509598,351115035,39.0,36.4816,0.384016,s4answers,6178396.0,432998,95.0,2018-10-30,24.9312,0.639262,0.262434,assisted living housing,2018-11-06 17:20:06,-1.0,,1.0,-11.5504,-0.31660892066137447,0.048839408733892344
61,0000-00-00,1528695,351115035,29.0,24.729,0.380446,s4answers,6202685.0,432998,65.0,2018-10-31,48.1926,1.66181,0.741425,assisted senior living,2018-11-06 18:02:51,-1.0,,5.0,23.4636,0.9488293097173359,0.010000000000001568
62,0000-00-00,1509597,351115035,280.0,230.931,0.380446,s4answers,6206578.0,432998,607.0,2018-10-31,393.245,1.40445,0.64785,independent living senior care,2018-11-06 18:02:51,-1.0,,10.0,162.314,0.7028679562293498,0.9799999999999619
63,0000-00-00,1509598,351115035,18.0,19.7832,0.380446,s4answers,6211190.0,432998,52.0,2018-10-31,17.6094,0.978298,0.338642,assisted living housing,2018-11-06 18:03:34,-1.0,,1.0,-2.1738,-0.1098811112459056,0.010000000000036582
0,0000-00-00,1528695,351115035,25.0,14.095,0.380946,s4answers,6235439.0,432998,37.0,2018-11-01,49.6543,1.98617,1.34201,assisted senior living,2018-11-06 18:04:20,-1.0,-1.0,2.0,35.5593,2.5228307910606595,0.010000000000000526
1,0000-00-00,1509597,351115035,260.0,231.234,0.380946,s4answers,6239421.0,432998,607.0,2018-11-01,417.103,1.60424,0.687155,independent living senior care,2018-11-06 18:04:20,-1.0,-1.0,20.0,185.869,0.8038134530389129,0.9799999999999991
2,0000-00-00,1509598,351115035,13.0,9.1427,0.380946,s4answers,6243992.0,432998,24.0,2018-11-01,11.4033,0.877178,0.475138,assisted living housing,2018-11-06 18:04:20,-1.0,-1.0,1.0,2.2606,0.2472573747361283,0.010000000000000472
3,0000-00-00,1528695,351115035,26.0,19.5005,0.382363,s4answers,6268897.0,432998,51.0,2018-11-02,35.6789,1.37226,0.699586,assisted senior living,2018-11-06 18:05:08,-1.0,-1.0,2.0,16.1784,0.8296402656342146,0.8830000000000154
4,0000-00-00,1509597,351115035,289.0,259.242,0.382363,s4answers,6273185.0,432998,678.0,2018-11-02,384.545,1.33061,0.567176,independent living senior care,2018-11-06 18:05:08,-1.0,-1.0,20.0,125.303,0.48334374831238763,0.10699999999997223
5,0000-00-00,1509598,351115035,13.0,11.4709,0.382363,s4answers,6278039.0,432998,30.0,2018-11-02,6.33583,0.487372,0.211194,assisted living housing,2018-11-06 18:05:08,-1.0,-1.0,1.0,-5.135070000000001,-0.4476606020451752,0.010000000000012369
6,0000-00-00,1528695,351115035,37.0,24.2816,0.367904,s4answers,6300218.0,432998,66.0,2018-11-03,79.6496,2.15269,1.20681,assisted senior living,2018-11-06 18:05:55,-1.0,-1.0,2.0,55.36800000000001,2.2802451238798107,0.8830000000000651
7,0000-00-00,1509597,351115035,330.0,273.352,0.367904,s4answers,6303803.0,432998,743.0,2018-11-03,474.645,1.43832,0.638823,independent living senior care,2018-11-06 18:05:55,-1.0,-1.0,20.0,201.293,0.7363875149989758,0.10699999999988233
8,0000-00-00,1509598,351115035,18.0,11.7729,0.367904,s4answers,6308035.0,432998,32.0,2018-11-03,34.8796,1.93775,1.08999,assisted living housing,2018-11-06 18:05:55,-1.0,-1.0,1.0,23.106700000000004,1.9627024777242654,0.010000000000052568
9,0000-00-00,1528695,351115035,33.0,35.5144,0.394605,s4answers,6333639.0,432998,90.0,2018-11-04,59.1147,1.79136,0.65683,assisted senior living,2018-11-06 18:06:43,-1.0,-1.0,2.0,23.600299999999997,0.6645276282296757,0.8829999999999995
10,0000-00-00,1509597,351115035,462.0,382.767,0.394605,s4answers,6337685.0,432998,970.0,2018-11-04,628.507,1.3604,0.647945,independent living senior care,2018-11-06 18:06:43,-1.0,-1.0,20.0,245.73999999999995,0.6420093686237318,0.10700000000000058
11,0000-00-00,1509598,351115035,21.0,19.7302,0.394605,s4answers,6342239.0,432998,50.0,2018-11-04,24.0775,1.14655,0.48155,assisted living housing,2018-11-06 18:06:43,-1.0,-1.0,1.0,4.347300000000001,0.22033735086314385,0.010000000000000007
12,0000-00-00,1528695,351115035,45.0,42.3117,0.391775,s4answers,6399950.0,432998,108.0,2018-11-05,81.8346,1.81855,0.757728,assisted senior living,2018-11-08 22:00:41,-1.0,-1.0,2.0,39.52289999999999,0.9340891526457219,0.8830000000000003
13,0000-00-00,1509597,351115035,573.0,465.037,0.391775,s4answers,6404416.0,432998,1187.0,2018-11-05,715.227,1.24821,0.60255,independent living senior care,2018-11-08 22:00:41,-1.0,-1.0,20.0,250.19,0.5380002021344539,0.10699999999994851
14,0000-00-00,1509598,351115035,29.0,27.4243,0.391775,s4answers,6409191.0,432998,70.0,2018-11-05,26.3276,0.90785,0.376109,assisted living housing,2018-11-08 22:00:41,-1.0,-1.0,1.0,-1.0966999999999985,-0.03999008178877851,0.010000000000051188
15,0000-00-00,1528695,351115035,154.0,115.958,0.374057,s4answers,6366061.0,432998,310.0,2018-11-06,199.058,1.29258,0.642123,assisted senior living,2018-11-08 16:03:42,-1.0,-1.0,2.0,83.1,0.7166387830076406,0.8830000000000068
16,0000-00-00,1509597,351115035,398.0,319.07,0.374057,s4answers,6370024.0,432998,853.0,2018-11-06,455.319,1.14402,0.533785,independent living senior care,2018-11-08 16:03:42,-1.0,-1.0,20.0,136.24900000000002,0.42701914940295244,0.10699999999995632
17,0000-00-00,1509598,351115035,21.0,20.5731,0.374057,s4answers,6374258.0,432998,55.0,2018-11-06,18.0528,0.859657,0.328233,assisted living housing,2018-11-08 16:03:42,-1.0,-1.0,1.0,-2.520299999999999,-0.12250462983215941,0.010000000000036901
18,0000-00-00,1528695,351115035,202.0,147.476,0.361461,s4answers,6432962.0,432998,408.0,2018-11-07,315.177,1.56028,0.772493,assisted senior living,2018-11-08 22:02:04,-1.0,-1.0,10.0,167.70100000000002,1.1371409585288454,0.926834768932721
19,0000-00-00,1509597,351115035,395.0,317.724,0.361461,s4answers,6437697.0,432998,879.0,2018-11-07,477.43,1.20868,0.543151,independent living senior care,2018-11-08 22:02:04,-1.0,-1.0,20.0,159.70600000000002,0.5026563935994763,0.06316523106727429
20,0000-00-00,1509598,351115035,12.0,9.39799,0.361461,s4answers,6442697.0,432998,26.0,2018-11-07,13.6509,1.13758,0.525036,assisted living housing,2018-11-08 22:02:04,-1.0,-1.0,1.0,4.25291,0.4525339992913378,0.010000000000004953
21,0000-00-00,1528695,351115035,211.0,170.564,0.366017,s4answers,6503110.0,432998,466.0,2018-11-08,267.502,1.26778,0.574039,assisted senior living,2018-11-12 10:14:17,-1.0,-1.0,10.0,96.93800000000002,0.5683379845688423,0.8829999999999542
22,0000-00-00,1509597,351115035,447.0,370.776,0.366017,s4answers,6508165.0,432998,1013.0,2018-11-08,509.757,1.1404,0.503215,independent living senior care,2018-11-12 10:14:17,-1.0,-1.0,20.0,138.981,0.37483817722829954,0.10699999999861211
23,0000-00-00,1509598,351115035,21.0,13.9087,0.366017,s4answers,6513219.0,432998,38.0,2018-11-08,29.0953,1.38549,0.765665,assisted living housing,2018-11-12 10:14:17,-1.0,-1.0,1.0,15.186600000000002,1.0918777455836997,0.010000000001433713
24,0000-00-00,1528695,351115035,176.0,138.154,0.366456,s4answers,6470401.0,432998,377.0,2018-11-09,232.094,1.31872,0.615634,assisted senior living,2018-11-12 10:13:17,-1.0,-1.0,10.0,93.94,0.679965835227355,0.8829999999976611
25,0000-00-00,1509597,351115035,379.0,280.705,0.366456,s4answers,6475624.0,432998,766.0,2018-11-09,396.618,1.04648,0.517778,independent living senior care,2018-11-12 10:13:17,-1.0,-1.0,20.0,115.91300000000001,0.4129352879357333,0.10263567061908148
26,0000-00-00,1509598,351115035,13.0,13.5589,0.366456,s4answers,6480581.0,432998,37.0,2018-11-09,10.3716,0.797819,0.280315,assisted living housing,2018-11-12 10:13:17,-1.0,-1.0,1.0,-3.1872999999999987,-0.2350706915752752,0.014364329383257468
27,0000-00-00,1528695,351115035,164.0,141.509,0.375356,s4answers,6534013.0,432998,377.0,2018-11-10,195.457,1.19181,0.518453,assisted senior living,2018-11-12 10:17:15,-1.0,-1.0,10.0,53.94800000000001,0.3812337024500209,0.8830000010695893
28,0000-00-00,1509597,351115035,352.0,286.772,0.375356,s4answers,6538388.0,432998,764.0,2018-11-10,387.624,1.1012,0.507361,independent living senior care,2018-11-12 10:17:15,-1.0,-1.0,20.0,100.85200000000003,0.3516800803425719,0.10448778823720145
29,0000-00-00,1509598,351115035,14.0,12.3868,0.375356,s4answers,6542408.0,432998,33.0,2018-11-10,12.0867,0.863335,0.366263,assisted living housing,2018-11-12 10:17:15,-1.0,-1.0,1.0,-0.3000999999999987,-0.02422740336487218,0.012512210693209248
30,0000-00-00,1528695,351115035,160.0,139.353,0.369637,s4answers,6587405.0,432998,377.0,2018-11-11,157.034,0.981461,0.416535,assisted senior living,2018-11-13 17:38:19,-1.0,-1.0,10.0,17.680999999999983,0.12687922039712085,0.8830000021707387
31,0000-00-00,1509597,351115035,337.0,286.099,0.369637,s4answers,6589362.0,432998,774.0,2018-11-11,382.156,1.13399,0.493741,independent living senior care,2018-11-13 17:38:19,-1.0,-1.0,20.0,96.05700000000002,0.33574741610421577,0.1066679902870977
32,0000-00-00,1509598,351115035,12.0,10.7195,0.369637,s4answers,6591130.0,432998,29.0,2018-11-11,9.99306,0.832755,0.344588,assisted living housing,2018-11-13 17:38:19,-1.0,-1.0,1.0,-0.7264400000000002,-0.0677680861980503,0.010332007542163686
33,0000-00-00,1528695,351115035,185.0,152.563,0.355626,s4answers,6599946.0,432998,429.0,2018-11-12,194.705,1.05246,0.453857,,2018-11-14 21:20:59,-1.0,-1.0,10.0,42.142000000000024,0.27622687021099496,0.8829999999429157
34,0000-00-00,1509597,351115035,392.0,287.701,0.355626,s4answers,6599958.0,432998,809.0,2018-11-12,321.855,0.82106,0.397844,,2018-11-14 21:20:59,-1.0,-1.0,20.0,34.153999999999996,0.11871352550043272,0.08213490824746729
35,0000-00-00,1509598,351115035,20.0,17.07,0.355626,s4answers,6599959.0,432998,48.0,2018-11-12,25.6274,1.28137,0.533903,,2018-11-14 21:20:59,-1.0,-1.0,1.0,8.557400000000001,0.5013122437024019,0.034865091809617076
36,0000-00-00,1528695,351115035,173.0,129.479,0.326967,s4answers,6633521.0,432998,396.0,2018-11-13,188.413,1.08909,0.475789,,2018-11-14 21:22:44,-1.0,-1.0,10.0,58.934,0.4551626132423018,0.009999848703089984
37,0000-00-00,1509597,351115035,239.0,167.734,0.326967,s4answers,6633531.0,432998,513.0,2018-11-13,234.47,0.981046,0.457056,,2018-11-14 21:22:44,-1.0,-1.0,20.0,66.73599999999999,0.3978680529886605,0.9523275343914889
38,0000-00-00,1509598,351115035,47.0,41.8518,0.326967,s4answers,6633532.0,432998,128.0,2018-11-13,55.0634,1.17156,0.430183,,2018-11-14 21:22:44,-1.0,-1.0,1.0,13.211600000000004,0.31567578933283647,0.03767261690542112
39,0000-00-00,1528695,351115035,92.0,57.4966,0.296374,s4answers,6675843.0,432998,194.0,2018-11-14,82.2505,0.894028,0.423972,assisted senior living,2018-11-19 16:13:53,-1.0,-1.0,10.0,24.7539,0.4305280660073813,0.8830000000000799
40,0000-00-00,1509597,351115035,110.0,65.2023,0.296374,s4answers,6680562.0,432998,220.0,2018-11-14,106.076,0.964324,0.482162,independent living senior care,2018-11-19 16:13:53,-1.0,-1.0,10.0,40.8737,0.6268751255707238,0.07914547416352154
41,0000-00-00,1509598,351115035,50.0,30.5265,0.296374,s4answers,6685000.0,432998,103.0,2018-11-14,45.9255,0.918509,0.445878,assisted living housing,2018-11-19 16:13:53,-1.0,-1.0,5.0,15.399000000000001,0.5044469559235419,0.037854525836398624
42,0000-00-00,1528695,351115035,83.0,67.2459,0.307059,s4answers,6709393.0,432998,219.0,2018-11-15,90.2209,1.087,0.411968,assisted senior living,2018-11-19 16:14:42,-1.0,-1.0,10.0,22.974999999999994,0.341656517349013,0.06034865458299506
43,0000-00-00,1509597,351115035,84.0,64.4824,0.307059,s4answers,6714268.0,432998,210.0,2018-11-15,75.4848,0.898628,0.359451,independent living senior care,2018-11-19 16:14:42,-1.0,-1.0,10.0,11.002400000000009,0.17062640348374145,0.010000000000022657
44,0000-00-00,1509598,351115035,46.0,37.1541,0.307059,s4answers,6719097.0,432998,121.0,2018-11-15,39.3472,0.855373,0.325183,assisted living housing,2018-11-19 16:14:42,-1.0,-1.0,5.0,2.193100000000001,0.05902713294091368,0.9296513454169822
