,adjust_date,adpage_id,campaign_id,clicks,cost,cpc,feed,id,id_linkpair,impression,report_date,revenue,rpc,rpi,trigger_words,utime,weight_new,weight_new5,weight_old,return,return_ratio,weight_alloc
24,0000-00-00,1491082,351028109,23.0,23.6259,0.328138,topics,5209881.0,302006,72.0,2018-09-26,19.0907,0.83003,0.265149,revlimid velcade dexamethasone multiple myeloma treatments,2018-11-01 18:44:45,-1.0,,5.0,-4.535200000000003,-0.1919588248490006,
25,0000-00-00,1192352,351028109,200.0,267.39,0.339759,topics,5217683.0,302006,787.0,2018-09-27,261.958,1.30979,0.332856,ninlaro kyprolis empliciti revlimid polymast relapsing multiple myeloma,2018-11-01 18:45:29,-1.0,,100.0,-5.4319999999999595,-0.02031489584502023,0.04074675671109331
26,0000-00-00,1071100,351028109,204.0,301.026,0.339759,topics,5225384.0,302006,886.0,2018-09-27,254.979,1.24989,0.287786,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-06 17:17:24,-1.0,,100.0,-46.047,-0.15296685336150365,0.9592532432889068
27,0000-00-00,1066746,351028109,39.0,50.9638,0.339759,topics,5225538.0,302006,150.0,2018-09-27,8.2173,0.2107,0.054782,BRAFTOVI MEKTOVI darzalex nsclc treatment,2018-11-06 17:17:24,-1.0,,15.0,-42.7465,-0.8387620232400252,
28,0000-00-00,1491081,351028109,20.0,28.8795,0.339759,topics,5225553.0,302006,85.0,2018-09-27,45.2357,2.26179,0.532185,BRAFTOVI MEKTOVI revlimid darzalex nsclc treatment,2018-11-06 17:17:24,-1.0,,10.0,16.3562,0.5663602209179522,
29,0000-00-00,1491082,351028109,14.0,20.0458,0.339759,topics,5225573.0,302006,59.0,2018-09-27,22.2681,1.59058,0.377425,revlimid velcade dexamethasone multiple myeloma treatments,2018-11-06 17:17:24,-1.0,,10.0,2.2223000000000006,0.11086112801684146,
30,0000-00-00,1192352,351028109,57.0,86.8537,0.350217,topics,5233957.0,302006,248.0,2018-09-28,87.7176,1.53891,0.3537,ninlaro kyprolis empliciti revlimid polymast relapsing multiple myeloma,2018-11-01 18:46:10,-1.0,,1.0,0.863900000000001,0.009946611370615196,0.9899999999999998
31,0000-00-00,1071100,351028109,8.0,19.2619,0.350217,topics,5241442.0,302006,55.0,2018-09-28,12.1554,1.51943,0.221007,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-01 18:46:10,-1.0,,10.0,-7.1065000000000005,-0.36894075869981674,0.010000000000000259
32,0000-00-00,1066746,351028109,4.0,5.25325,0.350217,topics,5241594.0,302006,15.0,2018-09-28,0.9209,0.230225,0.0613933,BRAFTOVI MEKTOVI darzalex nsclc treatment,2018-11-01 18:46:10,-1.0,,5.0,-4.33235,-0.8246989958597059,
33,0000-00-00,1491081,351028109,172.0,355.12,0.350217,topics,5241610.0,302006,1014.0,2018-09-28,259.026,1.50597,0.25545,BRAFTOVI MEKTOVI revlimid darzalex nsclc treatment,2018-11-01 18:46:10,-1.0,,20.0,-96.094,-0.2705958549222798,
34,0000-00-00,1491082,351028109,31.0,38.8741,0.350217,topics,5241627.0,302006,111.0,2018-09-28,35.0627,1.13105,0.31588,revlimid velcade dexamethasone multiple myeloma treatments,2018-11-01 18:46:10,-1.0,,3.0,-3.811399999999999,-0.0980447135753625,
35,0000-00-00,1192352,351028109,285.0,367.216,0.367952,topics,5250835.0,302006,998.0,2018-09-29,607.515,2.13163,0.608732,ninlaro kyprolis empliciti revlimid polymast relapsing multiple myeloma,2018-11-01 18:46:54,-1.0,,100.0,240.29899999999998,0.654380528081565,0.9899999999999998
36,0000-00-00,1071100,351028109,0.0,1.10386,0.367952,topics,5259075.0,302006,3.0,2018-09-29,0.0,,0.0,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-06 17:17:36,-1.0,,0.0,-1.10386,-1.0,0.010000000000000184
37,0000-00-00,1491081,351028109,65.0,161.163,0.367952,topics,5259253.0,302006,438.0,2018-09-29,149.048,2.29305,0.340292,BRAFTOVI MEKTOVI revlimid darzalex nsclc treatment,2018-11-01 18:46:54,-1.0,,0.0,-12.115000000000009,-0.07517234104602179,
38,0000-00-00,1494041,351028109,6.0,11.0385,0.367952,topics,5259353.0,302006,30.0,2018-09-29,0.8764,0.146067,0.0292133,kyprolis empliciti revlimid polymast relapsing myeloma treatments,2018-11-01 18:46:54,-1.0,,3.0,-10.1621,-0.9206051546858721,
39,0000-00-00,1491082,351028109,42.0,52.2491,0.367952,topics,5259487.0,302006,142.0,2018-09-29,24.059,0.572833,0.16943,methotrexate revlimid velcade multiple myeloma treatments,2018-11-01 18:46:54,-1.0,,100.0,-28.190099999999997,-0.5395327383629575,
40,0000-00-00,1192352,351028109,397.0,515.214,0.353613,topics,5283837.0,302006,1457.0,2018-09-30,578.126,1.45624,0.396792,ninlaro kyprolis empliciti revlimid polymast relapsing multiple myeloma,2018-11-06 17:17:41,-1.0,,100.0,62.91199999999992,0.12210848307693485,0.9999999999999994
41,0000-00-00,1071100,351028109,12.0,25.8137,0.353613,topics,5292172.0,302006,73.0,2018-09-30,42.4207,3.53506,0.581105,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-01 18:47:35,-1.0,,10.0,16.606999999999996,0.6433405517225348,6.078471059822733e-16
42,0000-00-00,1491081,351028109,11.0,31.8252,0.353613,topics,5292381.0,302006,90.0,2018-09-30,15.9674,1.45158,0.177416,BRAFTOVI MEKTOVI revlimid darzalex nsclc treatment,2018-11-01 18:47:35,-1.0,,5.0,-15.8578,-0.49827809408896095,
43,0000-00-00,1491082,351028109,33.0,38.8974,0.353613,topics,5292398.0,302006,110.0,2018-09-30,32.1049,0.972876,0.291863,revlimid velcade dexamethasone multiple myeloma treatments,2018-11-06 17:17:41,-1.0,,10.0,-6.792499999999997,-0.17462606755207283,
44,0000-00-00,1192352,351028109,279.0,393.021,0.373239,topics,5316363.0,302006,1053.0,2018-10-01,491.19,1.76054,0.466467,ninlaro kyprolis empliciti revlimid polymast relapsing multiple myeloma,2018-11-01 18:48:16,-1.0,,1.0,98.16899999999998,0.24978054607769046,0.9639500264971702
45,0000-00-00,1071100,351028109,476.0,660.633,0.373239,topics,5324367.0,302006,1770.0,2018-10-01,486.921,1.02294,0.275097,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-01 18:48:16,-1.0,,0.0,-173.71200000000005,-0.2629478091466821,0.016049973502828347
46,0000-00-00,1491081,351028109,20.0,53.7464,0.373239,topics,5324557.0,302006,144.0,2018-10-01,32.6983,1.63491,0.227072,BRAFTOVI MEKTOVI revlimid darzalex nsclc treatment,2018-11-01 18:48:16,-1.0,,50.0,-21.048099999999998,-0.3916187874908831,0.01000000000000052
47,0000-00-00,1491082,351028109,0.0,0.373239,0.373239,topics,5324835.0,302006,1.0,2018-10-01,0.0,,0.0,methotrexate revlimid velcade multiple myeloma treatments,2018-11-01 18:48:16,-1.0,,0.0,-0.373239,-1.0,0.010000000000000871
48,0000-00-00,1192352,351028109,33.0,39.5517,0.313902,topics,5348914.0,302006,126.0,2018-10-02,52.9717,1.6052,0.42041,ninlaro kyprolis empliciti revlimid polymast relapsing multiple myeloma,2018-11-06 17:17:54,-1.0,,1.0,13.420000000000002,0.33930273540707484,0.9673115228685782
49,0000-00-00,1071100,351028109,212.0,358.476,0.313902,topics,5356424.0,302006,1142.0,2018-10-02,590.516,2.78545,0.517089,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-06 17:17:54,-1.0,,100.0,232.03999999999996,0.6472957743335676,0.022688477131422267
50,0000-00-00,1491081,351028109,6.0,19.148,0.313902,topics,5356584.0,302006,61.0,2018-10-02,7.9839,1.33065,0.130884,BRAFTOVI MEKTOVI revlimid darzalex nsclc treatment,2018-11-01 18:48:59,-1.0,,5.0,-11.1641,-0.5830426154167537,0.009999999999999913
51,0000-00-00,1192352,351028109,73.0,95.9074,0.318629,topics,5365002.0,302006,301.0,2018-10-03,129.624,1.77567,0.430644,ninlaro kyprolis empliciti revlimid polymast relapsing multiple myeloma,2018-11-01 18:49:40,-1.0,,100.0,33.7166,0.35155368615977495,0.10050993162146266
52,0000-00-00,1071100,351028109,244.0,332.012,0.318629,topics,5372315.0,302006,1042.0,2018-10-03,461.251,1.89037,0.442659,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-01 18:49:40,-1.0,,10.0,129.23899999999998,0.38926002674602117,0.8894900683785362
53,0000-00-00,1491081,351028109,4.0,6.69121,0.318629,topics,5372475.0,302006,21.0,2018-10-03,0.7251,0.181275,0.0345286,BRAFTOVI MEKTOVI revlimid darzalex nsclc treatment,2018-11-01 18:49:40,-1.0,,10.0,-5.96611,-0.8916339496144942,0.010000000000001267
54,0000-00-00,1192352,351028109,96.0,140.927,0.33395,topics,5380940.0,302006,422.0,2018-10-04,120.68,1.25709,0.285972,ninlaro kyprolis empliciti revlimid polymast relapsing multiple myeloma,2018-11-01 18:50:21,-1.0,,20.0,-20.246999999999986,-0.14367012708707336,0.9687394089667403
55,0000-00-00,1071100,351028109,544.0,845.895,0.33395,topics,5387843.0,302006,2533.0,2018-10-04,1029.65,1.89275,0.406496,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-06 17:18:03,-1.0,,100.0,183.7550000000001,0.21723145307632757,0.010000000098143842
56,0000-00-00,1491081,351028109,0.0,2.0037,0.33395,topics,5388245.0,302006,6.0,2018-10-04,0.0,,0.0,durvalumab mekinist yervoy melanoma treatment,2018-11-06 17:18:03,-1.0,,0.0,-2.0037,-1.0,0.021260590935115863
57,0000-00-00,1192352,351028109,21.0,27.179,0.348449,topics,5397421.0,302006,78.0,2018-10-05,28.5824,1.36107,0.366441,ninlaro kyprolis empliciti revlimid polymast relapsing multiple myeloma,2018-11-01 18:51:04,-1.0,,10.0,1.4034000000000013,0.051635453843040635,0.010000000000000234
58,0000-00-00,1071100,351028109,336.0,544.278,0.348449,topics,5404395.0,302006,1562.0,2018-10-05,829.176,2.46779,0.530843,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-06 17:18:08,-1.0,,100.0,284.898,0.5234420645331981,0.9899999999999959
59,0000-00-00,1490584,351028109,10.0,16.7256,0.348449,topics,5404483.0,302006,48.0,2018-10-05,27.3552,2.73552,0.5699,ninlaro polymast kyprolis empliciti revlimid advanced multiple myeloma,2018-11-06 17:18:08,-1.0,,0.0,10.6296,0.6355287702683312,
60,0000-00-00,1066746,351028109,8.0,17.7709,0.348449,topics,5404506.0,302006,51.0,2018-10-05,1.5278,0.190975,0.0299569,BRAFTOVI MEKTOVI darzalex nsclc treatment,2018-11-01 18:51:04,-1.0,,5.0,-16.243100000000002,-0.9140279895784682,
61,0000-00-00,1491081,351028109,0.0,1.74225,0.348449,topics,5404754.0,302006,5.0,2018-10-05,0.0,,0.0,durvalumab mekinist yervoy melanoma treatment,2018-11-06 17:18:08,-1.0,,0.0,-1.74225,-1.0,3.9780678751100145e-15
62,0000-00-00,1192352,351028109,12.0,10.1133,0.33711,topics,5413966.0,302006,30.0,2018-10-06,5.0168,0.418067,0.167227,ninlaro kyprolis empliciti revlimid polymast relapsing multiple myeloma,2018-11-01 18:51:44,-1.0,,5.0,-5.096500000000001,-0.5039403557691358,0.06957692219921324
63,0000-00-00,1071100,351028109,596.0,919.3,0.33711,topics,5421073.0,302006,2727.0,2018-10-06,1363.15,2.28716,0.499871,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-06 17:18:12,-1.0,,100.0,443.85000000000014,0.48281300989883624,0.9304230778007878
64,0000-00-00,1490584,351028109,43.0,55.9603,0.33711,topics,5421168.0,302006,166.0,2018-10-06,71.1176,1.6539,0.428419,ninlaro polymast kyprolis empliciti revlimid advanced multiple myeloma,2018-11-01 18:51:44,-1.0,,5.0,15.1573,0.2708580904677066,
65,0000-00-00,1066746,351028109,24.0,38.7677,0.33711,topics,5421201.0,302006,115.0,2018-10-06,10.237,0.426542,0.0890174,BRAFTOVI MEKTOVI darzalex nsclc treatment,2018-11-06 17:18:12,-1.0,,5.0,-28.530699999999996,-0.7359399706456663,
66,0000-00-00,1491081,351028109,0.0,1.01133,0.33711,topics,5421209.0,302006,3.0,2018-10-06,0.0,,0.0,BRAFTOVI MEKTOVI revlimid darzalex nsclc treatment,2018-11-06 17:18:12,-1.0,,0.0,-1.01133,-1.0,3.848917712323541e-17
67,0000-00-00,1192352,351028109,5.0,10.1397,0.33799,topics,5430000.0,302006,30.0,2018-10-07,4.7267,0.94534,0.157557,ninlaro kyprolis empliciti revlimid polymast relapsing multiple myeloma,2018-11-01 18:52:26,-1.0,,50.0,-5.412999999999999,-0.533842224128919,0.009999999999999926
68,0000-00-00,1066746,351028109,0.0,0.33799,0.33799,topics,5434430.0,302006,1.0,2018-10-07,0.0,,0.0,BRAFTOVI mektovi melanoma treatments,2018-11-01 18:52:26,-1.0,,0.0,-0.33799,-1.0,0.010000000000001112
69,0000-00-00,1192354,351028109,0.0,0.33799,0.33799,topics,5436532.0,302006,1.0,2018-10-07,0.0,,0.0,polymast ixazomib darzalex kyprolis melanoma nsclc treatment,2018-11-06 17:18:16,-1.0,,0.0,-0.33799,-1.0,
70,0000-00-00,1071100,351028109,479.0,715.524,0.33799,topics,5436557.0,302006,2117.0,2018-10-07,1175.52,2.45411,0.555277,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-06 17:18:16,-1.0,,100.0,459.996,0.6428799033994667,0.9799999999999975
71,0000-00-00,1490584,351028109,31.0,45.6286,0.33799,topics,5436633.0,302006,135.0,2018-10-07,82.5973,2.66443,0.611832,ninlaro polymast kyprolis empliciti revlimid advanced multiple myeloma,2018-11-01 18:52:26,-1.0,,10.0,36.968700000000005,0.810208947896714,
72,0000-00-00,1066746,351028109,7.0,5.49895,0.343684,topics,5454356.0,302006,16.0,2018-10-08,1.2535,0.179071,0.0783437,BRAFTOVI mektovi melanoma treatments,2018-11-01 18:53:08,-1.0,,5.0,-4.24545,-0.7720473908655289,9.879965293407692e-16
73,0000-00-00,1192352,351028109,0.0,0.687368,0.343684,topics,5455379.0,302006,2.0,2018-10-08,0.0,,0.0,ninlaro kyprolis empliciti revlimid polymast relapsed multiple myeloma,2018-11-06 17:18:20,-1.0,,0.0,-0.687368,-1.0,0.02035568034856315
74,0000-00-00,1071100,351028109,433.0,581.514,0.343684,topics,5456897.0,302006,1692.0,2018-10-08,447.366,1.03318,0.2644,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-06 17:18:20,-1.0,,100.0,-134.14800000000002,-0.23068748129881658,0.9696443201593834
75,0000-00-00,1490584,351028109,164.0,196.587,0.343684,topics,5457004.0,302006,572.0,2018-10-08,99.4289,0.606274,0.173827,ninlaro polymast kyprolis empliciti revlimid advanced multiple myeloma,2018-11-01 18:53:08,-1.0,,0.0,-97.15809999999999,-0.49422444006979094,0.009999999508260304
76,0000-00-00,1491082,351028109,4.0,8.93579,0.343684,topics,5457292.0,302006,26.0,2018-10-08,4.1301,1.03252,0.15885,methotrexate revlimid velcade multiple myeloma treatments,2018-11-01 18:53:08,-1.0,,5.0,-4.805690000000001,-0.5378024774530289,
77,0000-00-00,1491081,351028109,2.0,3.78053,0.343684,topics,5457304.0,302006,11.0,2018-10-08,0.4306,0.2153,0.0391455,approved braftovi mektovi revlimid melanoma treatments,2018-11-01 18:53:08,-1.0,,5.0,-3.34993,-0.8861006261026892,
78,0000-00-00,1066746,351028109,15.0,19.5294,0.342622,topics,5488320.0,302006,57.0,2018-10-09,4.9476,0.32984,0.0868,BRAFTOVI mektovi melanoma treatments,2018-11-01 18:53:48,-1.0,,2.0,-14.581799999999998,-0.7466588835294479,0.009999999999999294
79,0000-00-00,1071100,351028109,273.0,401.553,0.342622,topics,5491106.0,302006,1172.0,2018-10-09,287.264,1.05225,0.245106,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-01 18:53:48,-1.0,,10.0,-114.28899999999999,-0.28461747266238824,0.9600000000000009
80,0000-00-00,1490584,351028109,40.0,51.0506,0.342622,topics,5491217.0,302006,149.0,2018-10-09,15.2569,0.381422,0.102395,ninlaro polymast kyprolis empliciti revlimid advanced multiple myeloma,2018-11-01 18:53:48,-1.0,,20.0,-35.7937,-0.7011416124394229,0.010000000000001567
81,0000-00-00,1494041,351028109,136.0,186.386,0.342622,topics,5491312.0,302006,544.0,2018-10-09,13.9613,0.102657,0.0256642,kyprolis empliciti revlimid polymast relapsing myeloma treatments,2018-11-01 18:53:48,-1.0,,10.0,-172.4247,-0.9250946959535588,
82,0000-00-00,1491082,351028109,1.0,0.342622,0.342622,topics,5491545.0,302006,1.0,2018-10-09,1.5054,1.5054,1.5054,methotrexate revlimid velcade multiple myeloma treatments,2018-11-01 18:53:48,-1.0,,10.0,1.162778,3.3937633893912245,0.010000000000000224
83,0000-00-00,1504082,351028109,2.0,3.42622,0.342622,topics,5491679.0,302006,10.0,2018-10-09,2.7534,1.3767,0.27534,velcade multiple myeloma treatments,2018-11-01 18:53:48,-1.0,,0.0,-0.6728199999999998,-0.19637384639632008,
84,0000-00-00,1087960,351028109,52.0,33.0038,0.333372,topics,5515004.0,302006,99.0,2018-10-10,5.6132,0.107946,0.056699,Opdivo YERVOY advanced melanoma treatment,2018-11-01 18:54:31,-1.0,,10.0,-27.3906,-0.8299226149716094,
85,0000-00-00,1066746,351028109,1.0,1.66686,0.333372,topics,5521229.0,302006,5.0,2018-10-10,0.0951,0.0951,0.01902,BRAFTOVI mektovi melanoma treatments,2018-11-01 18:54:31,-1.0,,0.0,-1.57176,-0.9429466181922898,0.00999999999999674
86,0000-00-00,1192352,351028109,1.0,8.3343,0.333372,topics,5522323.0,302006,25.0,2018-10-10,2.9437,2.9437,0.117748,ninlaro kyprolis empliciti revlimid polymast relapsed multiple myeloma,2018-11-01 18:54:31,-1.0,,10.0,-5.390600000000001,-0.6467969715513001,
87,0000-00-00,1071100,351028109,50.0,68.0079,0.333372,topics,5524023.0,302006,204.0,2018-10-10,37.2994,0.745988,0.18284,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-01 18:54:31,-1.0,,0.0,-30.708500000000008,-0.45154312954818493,0.9554298875053578
88,0000-00-00,1504082,351028109,0.0,2.3336,0.333372,topics,5524024.0,302006,7.0,2018-10-10,0.0,,0.0,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-01 18:54:31,-1.0,,10.0,-2.3336,-1.0,
89,0000-00-00,1490584,351028109,0.0,1.00012,0.333372,topics,5524143.0,302006,3.0,2018-10-10,0.0,,0.0,ninlaro polymast kyprolis empliciti revlimid advanced multiple myeloma,2018-11-06 17:18:28,-1.0,,0.0,-1.00012,-1.0,0.009999999999997355
90,0000-00-00,1494041,351028109,11.0,18.0021,0.333372,topics,5524228.0,302006,54.0,2018-10-10,1.2065,0.109682,0.0223426,kyprolis empliciti revlimid polymast relapsing myeloma treatments,2018-11-01 18:54:31,-1.0,,0.0,-16.7956,-0.9329800412174136,
91,0000-00-00,1491082,351028109,29.0,38.0044,0.333372,topics,5524455.0,302006,114.0,2018-10-10,36.5389,1.25996,0.320517,methotrexate revlimid velcade multiple myeloma treatments,2018-11-01 18:54:31,-1.0,,10.0,-1.4654999999999987,-0.03856132447821828,0.024570112494648112
92,0000-00-00,1507669,351028109,6.0,10.6679,0.333372,topics,5524807.0,302006,32.0,2018-10-10,15.6867,2.61445,0.490209,ixazomib  revlimid velcade dexamethasone relapsed multiple myeloma treatment,2018-11-01 18:54:31,-1.0,,10.0,5.018800000000001,0.4704581032818081,
93,0000-00-00,1087960,351028109,7.0,5.25622,0.309189,topics,5546960.0,302006,17.0,2018-10-11,0.8115,0.115929,0.0477353,Opdivo YERVOY advanced melanoma treatment,2018-11-01 18:55:14,-1.0,,5.0,-4.44472,-0.8456114850596056,
94,0000-00-00,1192352,351028109,10.0,13.9135,0.309189,topics,5554026.0,302006,45.0,2018-10-11,30.3269,3.03269,0.673931,ninlaro kyprolis empliciti revlimid polymast relapsed multiple myeloma,2018-11-01 18:55:14,-1.0,,5.0,16.413399999999996,1.179674416933194,0.009999999999998966
95,0000-00-00,1071100,351028109,3.0,7.11135,0.309189,topics,5555711.0,302006,23.0,2018-10-11,7.8685,2.62283,0.342109,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-01 18:55:14,-1.0,,10.0,0.7571500000000002,0.10647064200187029,0.9546819259528265
96,0000-00-00,1504082,351028109,2.0,4.94703,0.309189,topics,5555712.0,302006,16.0,2018-10-11,1.7013,0.85065,0.106331,ninlaro kyprolis empliciti revlimid polymast advanced multiple myeloma,2018-11-01 18:55:14,-1.0,,10.0,-3.24573,-0.65609668831602,
